Error,d,Class
0.18059999999999998,32,ANN - Test diagonal
0.0,32,ANN - Train parallel
0.13390000000000002,32,ANN - Test parallel
0.02400000000000002,32,ANN - Train diagonal
0.12329999999999997,32,ANN - Test diagonal
0.0,32,ANN - Train parallel
0.1673,32,ANN - Test parallel
0.020000000000000018,32,ANN - Train diagonal
0.12409999999999999,32,ANN - Test diagonal
0.0,32,ANN - Train parallel
0.1513,32,ANN - Test parallel
0.0,32,ANN - Train diagonal
0.1361,32,ANN - Test diagonal
0.0,32,ANN - Train parallel
0.14159999999999995,32,ANN - Test parallel
0.0040000000000000036,32,ANN - Train diagonal
0.13729999999999998,32,ANN - Test diagonal
0.0,32,ANN - Train parallel
0.14280000000000004,32,ANN - Test parallel
0.0,32,ANN - Train diagonal
0.15439999999999998,32,ANN - Test diagonal
0.0,32,ANN - Train parallel
0.1522,32,ANN - Test parallel
0.0,32,ANN - Train diagonal
0.1321,32,ANN - Test diagonal
0.0,32,ANN - Train parallel
0.14259999999999995,32,ANN - Test parallel
